"","Selection","Breeding_year","Day","Month","Year","Country","Region","Site_name","Site_Code","Euring","Species","Sample_type","Sample_no","Total_flock","N_Adult","N_Juvenile","N_sampled","Perc-JV","Fam1","Fam2","Fam3","Fam4","Fam5","Fam6","Fam7","Fam8","Fam9","Fam10","Mean_Fam","Food_type","Observer","Remarks","time"
"2832","X",2007,31,1,2008,"NL","GR","Hoeksmeer","GR4200",1590,"Kolgans","S",1,402,381,21,402,5.22388059701493,6,2,2,0,1,NA,NA,NA,NA,NA,1.90909090909091,"gras","Veldkamp, Ko",NA,2008-01-31
"2833","X",2007,3,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,120,94,26,120,21.6666666666667,6,4,1,1,NA,NA,NA,NA,NA,NA,1.75,"gras","Koffijberg, Kees",NA,2008-02-03
"2834","X",2007,3,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,192,167,25,192,13.0208333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-03
"2835","X",2007,3,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,340,285,40,325,12.3076923076923,24,8,NA,NA,NA,NA,NA,NA,NA,NA,1.25,"gras","Koffijberg, Kees",NA,2008-02-03
"2836","X",2007,3,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,59,42,17,59,28.8135593220339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-03
"2837","X",2007,3,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,528,444,84,528,15.9090909090909,40,16,3,2,1,NA,NA,NA,NA,NA,1.51612903225807,"gras","Koffijberg, Kees",NA,2008-02-03
"2838","X",2007,3,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,180,164,16,180,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-03
"2839","X",2007,3,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,341,268,73,341,21.4076246334311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-03
"2840","X",2007,3,2,2008,"NRW","KLE","Emmerich-Rees","KLE",1590,"Kolgans","S",1,1500,497,53,550,9.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2008-02-03
"2841","X",2007,3,2,2008,"NRW","KLE","Emmerich-Rees","KLE",1590,"Kolgans","S",1,400,291,44,335,13.134328358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2008-02-03
"2842","X",2007,4,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,260,208,38,246,15.4471544715447,14,7,2,1,NA,NA,NA,NA,NA,NA,1.58333333333333,"gras","Koffijberg, Kees",NA,2008-02-04
"2843","X",2007,4,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,51,27,24,51,47.0588235294118,3,3,3,3,NA,NA,NA,NA,NA,NA,2.5,"gras","Koffijberg, Kees",NA,2008-02-04
"2844","X",2007,4,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,107,106,1,107,0.934579439252336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-04
"2845","X",2007,4,2,2008,"NRW","WES","Walsum, Stapp Rheinaue","WES",1590,"Kolgans","S",1,200,195,3,198,1.51515151515152,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1.25,"gras","Koffijberg, Kees",NA,2008-02-04
"2846","X",2007,4,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,360,293,67,360,18.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-04
"2847","X",2007,4,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,600,415,74,489,15.1329243353783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-04
"2848","X",2007,4,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,630,346,83,429,19.3473193473194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-04
"2849","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,317,277,40,317,12.6182965299685,27,3,1,1,NA,NA,NA,NA,NA,NA,1.25,"gras","Koffijberg, Kees",NA,2008-02-09
"2850","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,1100,808,116,924,12.5541125541126,59,21,5,NA,NA,NA,NA,NA,NA,NA,1.36470588235294,"gras","Koffijberg, Kees",NA,2008-02-09
"2851","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,1300,1035,164,1199,13.6780650542118,39,13,5,NA,NA,NA,NA,NA,NA,NA,1.40350877192983,"gras","Koffijberg, Kees",NA,2008-02-09
"2852","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,470,367,90,457,19.6936542669584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2853","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,420,295,84,379,22.1635883905013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2854","X",2007,9,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,164,140,24,164,14.6341463414634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2855","X",2007,9,2,2008,"NRW","WES","Milchplatz, Rheinvorland","DU",1590,"Kolgans","S",1,276,218,58,276,21.0144927536232,25,10,3,1,NA,NA,NA,NA,NA,NA,1.48717948717949,"gras","Koffijberg, Kees",NA,2008-02-09
"2856","X",2007,9,2,2008,"NRW","WES","Milchplatz, Rheinvorland","DU",1590,"Kolgans","S",1,115,86,29,115,25.2173913043478,12,7,1,NA,NA,NA,NA,NA,NA,NA,1.45,"gras","Koffijberg, Kees",NA,2008-02-09
"2857","X",2007,9,2,2008,"NRW","DU","Rheinberg, Rheinvorland","DU",1590,"Kolgans","S",1,170,129,41,170,24.1176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2858","X",2007,9,2,2008,"NRW","WES","Wallach, Rheinvorland","DU",1590,"Kolgans","S",1,208,177,31,208,14.9038461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2859","X",2007,9,2,2008,"NRW","WES","Wallach, Rheinvorland","DU",1590,"Kolgans","S",1,251,230,21,251,8.36653386454183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2860","X",2007,9,2,2008,"NRW","WES","Wallach, Rheinvorland","DU",1590,"Kolgans","S",1,415,336,69,405,17.037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-09
"2861","X",2007,16,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,290,241,38,279,13.6200716845878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-16
"2862","X",2007,16,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,310,234,22,256,8.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-16
"2863","X",2007,17,2,2008,"NL","FR","Cornwerd","FR1540",1590,"Kolgans","S",1,490,431,50,481,10.3950103950104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kramer, Jan",NA,2008-02-17
"2864","X",2007,17,2,2008,"NL","NH","Zeevang",NA,1590,"Kolgans","S",1,1200,450,32,482,6.63900414937759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanger, Dirk",NA,2008-02-17
"2865","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,322,270,52,322,16.1490683229814,15,9,1,NA,1,NA,NA,NA,NA,NA,1.57692307692308,"gras","Koffijberg, Kees",NA,2008-02-23
"2866","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,130,85,12,97,12.3711340206186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2867","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,170,141,29,170,17.0588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2868","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,333,279,54,333,16.2162162162162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2869","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,352,323,30,353,8.4985835694051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2870","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,330,279,34,313,10.8626198083067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2871","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,550,459,50,509,9.82318271119843,27,10,1,NA,NA,NA,NA,NA,NA,NA,1.31578947368421,"gras","Koffijberg, Kees",NA,2008-02-23
"2872","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,900,412,103,515,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2873","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,220,145,16,161,9.93788819875776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2874","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,84,69,15,84,17.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2875","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,48,44,15,59,25.4237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2876","X",2007,23,2,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,82,66,16,82,19.5121951219512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-02-23
"2877","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",2,2200,100,9,109,8.25688073394496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2878","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",3,2200,100,12,112,10.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2879","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",4,2200,105,12,117,10.2564102564103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2880","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",5,2200,114,16,130,12.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2881","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",6,2200,100,14,114,12.280701754386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2882","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",7,2200,105,17,122,13.9344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2883","D",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",8,2200,22,3,25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2884","X",2007,24,2,2008,"NL","ZL","Groot Eiland","ZL5200",1590,"Kolgans","S",99,2200,1726,250,1976,12.6518218623482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Castelijns, Henk",NA,2008-02-24
"2885","X",2007,24,2,2008,"NRW","KLE","Emmerich-Rees","KLE",1590,"Kolgans","S",1,600,193,36,229,15.7205240174673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2008-02-24
"2886","X",2007,24,2,2008,"NRW","KLE","Emmerich-Rees","KLE",1590,"Kolgans","S",1,700,193,44,237,18.5654008438819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Ernst, Harald","quer",2008-02-24
"2887","X",2007,27,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,330,266,58,324,17.9012345679012,31,12,1,NA,NA,NA,NA,NA,NA,NA,1.31818181818182,"gras","Koffijberg, Kees",NA,2008-02-27
"2888","X",2007,27,2,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,800,339,80,419,19.0930787589499,39,14,3,1,NA,NA,NA,NA,NA,NA,1.40350877192983,"gras","Koffijberg, Kees",NA,2008-02-27
"2889",NA,2007,5,3,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,600,214,39,253,15.4150197628459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-05
"2890",NA,2007,5,3,2008,"NRW","DU","Walsum, Rheinaue","DU",1590,"Kolgans","S",1,338,293,45,338,13.3136094674556,22,8,1,1,NA,NA,NA,NA,NA,NA,1.40625,"gras","Koffijberg, Kees",NA,2008-03-05
"2891",NA,2007,5,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,121,105,16,121,13.2231404958678,12,2,NA,NA,NA,NA,NA,NA,NA,NA,1.14285714285714,"gras","Koffijberg, Kees",NA,2008-03-05
"2892",NA,2007,5,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,75,58,7,65,10.7692307692308,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,"gras","Koffijberg, Kees",NA,2008-03-05
"2893",NA,2007,9,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,425,324,85,409,20.7823960880196,4,9,1,1,NA,NA,NA,NA,NA,NA,1.93333333333333,"gras","Koffijberg, Kees",NA,2008-03-09
"2894",NA,2007,9,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,165,119,40,159,25.1572327044025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-09
"2895",NA,2007,9,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,900,601,171,772,22.1502590673575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-09
"2896",NA,2007,17,3,2008,"NL","WG","Rheiderland, Holtgastersee","WG4200",1590,"Kolgans","S",1,90,57,14,71,19.7183098591549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2897",NA,2007,17,3,2008,"NL","WG","Rheiderland, Böhmerwold","WG4200",1590,"Kolgans","S",1,280,176,37,213,17.3708920187793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2898",NA,2007,17,3,2008,"NL","WG","Rheiderland, Ditzumerverlaat","WG4200",1590,"Kolgans","S",1,350,94,24,118,20.3389830508475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2899",NA,2007,17,3,2008,"NL","WG","Rheiderland, Ditzumerverlaat","WG4200",1590,"Kolgans","S",1,201,158,43,201,21.3930348258707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2900",NA,2007,17,3,2008,"NL","WG","Rheiderland, Oldendorperhammrich","WG4200",1590,"Kolgans","S",1,138,106,32,138,23.1884057971015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2901",NA,2007,17,3,2008,"NL","WG","Rheiderland, Marienchor","WG4200",1590,"Kolgans","S",1,600,237,59,296,19.9324324324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2902",NA,2007,17,3,2008,"NL","WG","Rheiderland, Marienchor","WG4200",1590,"Kolgans","S",1,400,246,61,307,19.8697068403909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-17
"2903",NA,2007,19,3,2008,"NRW","DU","Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,330,195,119,314,37.8980891719745,5,15,6,1,NA,NA,NA,NA,NA,NA,2.11111111111111,"gras","Koffijberg, Kees",NA,2008-03-19
"2904",NA,2007,23,3,2008,"NL","WG","Rheiderland, Holtgastersee","WG4200",1590,"Kolgans","S",1,150,113,28,141,19.8581560283688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-23
"2905",NA,2007,23,3,2008,"NL","WG","Rheiderland, Georgiwold","WG4200",1590,"Kolgans","S",1,3760,224,113,337,33.5311572700297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-03-23
"2906","X",2008,21,9,2008,"NL","NH","waterland- oost","NH5900",1590,"Kolgans","S",1,100,41,3,44,6.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Tanger, Dirk",NA,2008-09-21
"2907","X",2008,26,9,2008,"NRW","WES","Bislicher Insel","WES",1590,"Kolgans","S",1,10,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2008-09-26
"2908","X",2008,29,9,2008,"NRW","DU","Duisburg-Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,15,14,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-09-29
"2909","X",2008,29,9,2008,"NRW","DU","Duisburg-Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,44,41,3,44,6.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2008-09-29
"2910","X",2008,30,9,2008,"NL","FR","Workum","FR5140",1590,"Kolgans","S",1,67,64,3,67,4.47761194029851,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,"gras","Kramer, Jan",NA,2008-09-30
"2911","X",2008,30,9,2008,"NL","FR","Workum","FR5140",1590,"Kolgans","S",1,53,53,0,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2008-09-30
"2912","X",2008,7,10,2008,"NL","RG","Lentse Uiterwaard","RG1100",1590,"Kolgans","S",1,24,24,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Voslamber, Berend",NA,2008-10-07
"2913","X",2008,7,10,2008,"NL","RG","Bemmelse Polder","RG1100",1590,"Kolgans","S",1,128,126,2,128,1.5625,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"gras","Voslamber, Berend",NA,2008-10-07
"2914","X",2008,7,10,2008,"NL","RG","Gendtsche Polder","RG1100",1590,"Kolgans","S",1,63,58,5,63,7.93650793650794,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2.5,"gras","Voslamber, Berend",NA,2008-10-07
"2915","X",2008,8,10,2008,"NRW","WES","Bislicher Insel","WES",1590,"Kolgans","S",1,23,21,2,23,8.69565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2008-10-08
"2916","X",2008,10,10,2008,"NRW","WES","Bislicher Insel","WES",1590,"Kolgans","S",1,9,8,1,9,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2008-10-10
"2917","X",2008,11,10,2008,"NL","FR","Workum","FR5140",1590,"Kolgans","S",1,56,56,0,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2008-10-11
"2918","X",2008,11,10,2008,"NL","FR","Workum","FR5140",1590,"Kolgans","S",1,500,374,12,386,3.10880829015544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2008-10-11
"2919","X",2008,12,10,2008,"NRW","DU","Duisburg-Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,24,21,3,24,12.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,"gras","Koffijberg, Kees",NA,2008-10-12
"2920","X",2008,12,10,2008,"NRW","DU","Duisburg-Walsum, Rheinvorland","DU",1590,"Kolgans","S",1,21,19,2,21,9.52380952380952,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"gras","Koffijberg, Kees",NA,2008-10-12
"2921","X",2008,14,10,2008,"NL","RG","Ooijpolder, Kekerdom","RG1100",1590,"Kolgans","S",1,124,124,0,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"maisstoppel","Voslamber, Berend",NA,2008-10-14
"2922","X",2008,14,10,2008,"NL","RG","Ooijpolder, Kekerdom","RG1100",1590,"Kolgans","S",1,233,224,9,233,3.86266094420601,1,2,NA,1,NA,NA,NA,NA,NA,NA,2.25,"akker_grasto","Voslamber, Berend",NA,2008-10-14
"2923","X",2008,14,10,2008,"NL","RG","Ooijpolder, Ooij","RG1100",1590,"Kolgans","S",1,34,34,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"akker_bieten","Voslamber, Berend",NA,2008-10-14
"2924","X",2008,14,10,2008,"NL","RG","Bemmelse Polder","RG1100",1590,"Kolgans","S",1,22,22,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Voslamber, Berend",NA,2008-10-14
"2925","X",2008,14,10,2008,"NL","RG","Bemmelse Polder","RG1100",1590,"Kolgans","S",1,50,48,2,50,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"gras","Voslamber, Berend",NA,2008-10-14
"2926","X",2008,14,10,2008,"NL","RG","Gendtsche Polder","RG1100",1590,"Kolgans","S",1,233,220,13,233,5.5793991416309,2,1,3,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,"braak","Voslamber, Berend",NA,2008-10-14
"2927","X",2008,14,10,2008,"NL","RG","Gendtsche Polder","RG1100",1590,"Kolgans","S",1,273,266,7,273,2.56410256410256,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.4,"gras","Voslamber, Berend",NA,2008-10-14
"2928","X",2008,14,10,2008,"NL","RG","Gendtsche Polder","RG1100",1590,"Kolgans","S",1,96,90,6,96,6.25,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,"braak","Voslamber, Berend",NA,2008-10-14
"2929","X",2008,15,10,2008,"NL","RG","IJssel Zwolle-Kampen","RG2400",1590,"Kolgans","S",1,55,55,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerritsen, Gerrit",NA,2008-10-15
"2930","X",2008,16,10,2008,"NL","NH","zeevang west","NH4500",1590,"Kolgans","S",1,1100,680,53,733,7.23055934515689,23,8,NA,NA,NA,NA,NA,NA,NA,NA,1.25806451612903,"gras","Tanger, Dirk",NA,2008-10-16
"2931","X",2008,16,10,2008,"NL","NH","zeevang zuid","NH4500",1590,"Kolgans","S",1,2100,423,62,485,12.7835051546392,22,8,4,2,NA,NA,NA,NA,NA,NA,1.61111111111111,"gras","Tanger, Dirk",NA,2008-10-16
"2932","X",2008,16,10,2008,"NL","NH","waterland-oost","NH5900",1590,"Kolgans","S",1,800,197,18,215,8.37209302325582,8,3,NA,1,NA,NA,NA,NA,NA,NA,1.5,"gras","Tanger, Dirk",NA,2008-10-16
"2933","X",2008,17,10,2008,"NL","FR","Piaam Frl","FR5120",1590,"Kolgans","S",1,524,507,17,524,3.24427480916031,15,1,NA,NA,NA,NA,NA,NA,NA,NA,1.0625,NA,"Kramer, Jan",NA,2008-10-17
"2934","X",2008,18,10,2008,"NL","RG","Roswaard","RG1100",1590,"Kolgans","S",1,190,186,4,190,2.10526315789474,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,"akker_zaaibe","Voslamber, Berend",NA,2008-10-18
"2935","X",2008,18,10,2008,"NL","RG","Gendtsche Polder","RG1100",1590,"Kolgans","S",1,116,110,6,116,5.17241379310345,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,"zand","Voslamber, Berend",NA,2008-10-18
"2936","X",2008,18,10,2008,"NL","RG","Bemmelse Polder","RG1100",1590,"Kolgans","S",1,158,146,12,158,7.59493670886076,2,3,NA,1,NA,NA,NA,NA,NA,NA,2,"gras","Voslamber, Berend",NA,2008-10-18
"2937","X",2008,18,10,2008,"NL","RG","Millingerwaard","RG1100",1590,"Kolgans","S",1,107,104,3,107,2.80373831775701,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"braak","Voslamber, Berend",NA,2008-10-18
"2938","X",2008,18,10,2008,"NL","RG","Erlecom","RG1100",1590,"Kolgans","S",1,143,140,3,143,2.0979020979021,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"akker_bieten","Voslamber, Berend",NA,2008-10-18
"2939","X",2008,18,10,2008,"NL","RG","Kaliwaal, Leuth","RG1100",1590,"Kolgans","S",1,292,280,12,292,4.10958904109589,2,1,NA,2,NA,NA,NA,NA,NA,NA,2.4,"braak","Voslamber, Berend",NA,2008-10-18
"2940","X",2008,19,10,2008,"NRW","WES","Bislicher Insel","WES",1590,"Kolgans","S",1,18,16,2,18,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2008-10-19
